# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.0,2.0,0.0,0,2.0,0,180.0,0.0,0.0
 0.06498156992971175,2.00422260443053,2.0,0.0,0.1299631398594235,2.0,0,180.0,0.0,0.0
 0.0932786194572203,2.008700900847845,2.0,0.0,0.1865572389144406,2.0,0,180.0,0.0,0.0
 0.11589986381260828,2.013432778431781,2.0,0.0,0.23179972762521656,2.0,0,180.0,0.0,0.0
 0.13570602920348593,2.0184161263621774,2.0,0.0,0.27141205840697186,2.0,0,180.0,0.0,0.0
 0.1537817733636592,2.023648833818872,2.0,0.0,0.3075635467273184,2.0,0,180.0,0.0,0.0
 0.17067158516197414,2.029128789981701,2.0,0.0,0.34134317032394823,1.9999999999999967,0,180.0,0.0,0.0
 0.18669194955997537,2.0348538840305044,2.0,0.0,0.3733838991199507,2.0,0,180.0,0.0,-1.8512620592307317e-12
 0.2020445622755486,2.040822005145118,2.0,0.0,0.40408912455109713,2.0,0,179.99999999999997,0.0,1.9175542710691037e-12
 0.21686641626905143,2.0470310425053815,2.0,0.0,0.4337328325381028,2.0,0,180.0,0.0,0.0
 0.2312550221965614,2.053478885291132,2.0,0.0,0.46251004439312277,2.0,0,180.0,0.0,0.0
 0.24528233259288523,2.0601634226822068,2.0,0.0,0.4905646651857704,2.0,0,180.0,0.0,0.0
 0.25900298040455944,2.0670825438584446,2.0,0.0,0.5180059608091189,2.000000000000004,0,180.0,0.0,0.0
 0.27245942450148886,2.0742341379996825,2.0,0.0,0.5449188490029777,2.0,0,180.0,0.0,-2.1489462612180998e-12
 0.28568530638756895,2.081616094285759,2.0,0.0,0.5713706127751379,2.0,0,179.99999999999997,0.0,2.1825224270283273e-12
 0.2987077198475316,2.0892263018965114,2.0,0.0,0.5974154396950632,2.0,0,180.0,0.0,0.0
 0.3115487923452408,2.097062650011778,2.0,0.0,0.6230975846904816,2.0,0,180.0,0.0,0.0
 0.32422681537990683,2.105123027811396,2.0,0.0,0.6484536307598137,2.0,0,180.0,0.0,0.0
 0.3367570704160557,2.1134053244752042,2.0,0.0,0.6735141408321114,2.0,0,180.0,0.0,2.292928820038391e-12
 0.349152444045634,2.1219074291830395,2.0,0.0,0.698304888091268,2.0,0,180.00000000000003,0.0,-2.3160840538226535e-12
 0.3614238939455176,2.1306272311147407,2.0,0.0,0.7228477878910353,2.000000000000009,0,180.0,0.0,0.0
 0.37358080712229413,2.1395626194501447,2.0,0.0,0.7471616142445884,2.0,0,180.0,0.0,0.0
 0.38563127903359873,2.1487114833690892,2.0,0.0,0.7712625580671976,2.0,0,180.0,0.0,0.0
 0.3975823336762009,2.158071712051414,2.0,0.0,0.7951646673524019,2.0,0,180.0,0.0,-2.396885807012698e-12
 0.40944009900955514,2.1676411946769543,2.0,0.0,0.8188801980191104,2.0,0,179.99999999999997,0.0,2.4147896100331077e-12
 0.4212099481559635,2.1774178204255494,2.0,0.0,0.8424198963119272,2.0,0,180.0,0.0,2.4319775741760765e-12
 0.4328966140743501,2.1873994784770368,2.0,0.0,0.8657932281487003,2.0,0,180.00000000000003,0.0,0.0
 0.4445042834565877,2.1975840580112544,2.0,0.0,0.8890085669131756,2.0000000000000098,0,180.00000000000003,0.0,-4.9290229723644435e-12
 0.45603667419193467,2.2079694482080408,2.0,0.0,0.9120733483838696,2.0,0,179.99999999999997,0.0,2.4799872709050245e-12
 0.4674970997206641,2.2185535382472326,2.0,0.0,0.9349941994413284,2.0,0,180.0,0.0,0.0
 0.4788885228408253,2.2293342173086677,2.0,0.0,0.9577770456816508,2.0,0,180.0,0.0,0.0
 0.4902136009661351,2.240309374572185,2.0,0.0,0.9804272019322704,2.0,0,180.0,0.0,0.0
 0.5014747244055492,2.2514768992176215,2.0,0.0,1.0029494488110986,2.0,0,180.0,0.0,0.0
 0.512674048909066,2.2628346804248154,2.0,0.0,1.0253480978181322,2.0,0,180.0,0.0,0.0
 0.523813523473387,2.2743806073736046,2.0,0.0,1.0476270469467743,2.0,0,180.0,0.0,0.0
 0.5348949142063574,2.2861125692438264,2.0,0.0,1.069789828412715,2.0,0,180.0,0.0,0.0
 0.5459198248967692,2.298028455215319,2.0,0.0,1.0918396497935388,2.00000000000002,0,180.0,0.0,0.0
 0.5568897148160671,2.3101261544679206,2.0,0.0,1.1137794296321346,2.0,0,180.0,0.0,0.0
 0.567805914183243,2.3224035561814684,2.0,0.0,1.1356118283664867,2.0000000000000204,0,180.0,0.0,0.0
 0.5786696376481151,2.334858549535801,2.0,0.0,1.1573392752962308,2.0,0,180.0,0.0,0.0
 0.5894819960870352,2.3474890237107555,2.0,0.0,1.178963992174071,2.0,0,180.0,0.0,0.0
 0.6002440069556462,2.36029286788617,2.0,0.0,1.200488013911293,2.0,0,180.0,0.0,0.0
 0.6109566034031244,2.3732679712418827,2.0,0.0,1.2219132068062495,2.0,0,180.0,0.0,0.0
 0.6216206423195179,2.38641222295773,2.0,0.0,1.2432412846390364,2.0,0,180.0,0.0,0.0
 0.632236911460848,2.3997235122135523,2.0,0.0,1.2644738229216967,2.0,0,180.0,0.0,0.0
 0.6428061357743755,2.413199728189185,2.0,0.0,1.2856122715487517,2.0,0,180.0,0.0,0.0
 0.6533289830280505,2.426838760064467,2.0,0.0,1.3066579660561017,2.0,0,180.0,0.0,0.0
